"","project_files","project_names","file_sizes","file_types","import_counts"
"151","imageai/Detection/keras_retinanet/callbacks/eval.py","eval",3020,"Python",3
"152","imageai/Detection/keras_retinanet/initializers.py","initializers",1183,"Python",3
"153","imageai/Detection/keras_retinanet/layers/__init__.py","__init__",77,"Python",1
"154","imageai/Detection/keras_retinanet/layers/__pycache__/__init__.cpython-35.pyc","__init__",317,"Other",0
"155","imageai/Detection/keras_retinanet/layers/__pycache__/_misc.cpython-35.pyc","_misc",7163,"Other",0
"156","imageai/Detection/keras_retinanet/layers/_misc.py","_misc",7041,"Python",4
"157","imageai/Detection/keras_retinanet/LICENSE.txt","LICENSE",11525,"Other",0
"158","imageai/Detection/keras_retinanet/losses.py","losses",4425,"Python",2
"159","imageai/Detection/keras_retinanet/models/__init__.py","__init__",0,"Python",0
"160","imageai/Detection/keras_retinanet/models/__pycache__/__init__.cpython-35.pyc","__init__",192,"Other",0
"161","imageai/Detection/keras_retinanet/models/__pycache__/resnet.cpython-35.pyc","resnet",3177,"Other",0
"162","imageai/Detection/keras_retinanet/models/__pycache__/retinanet.cpython-35.pyc","retinanet",12631,"Other",0
"163","imageai/Detection/keras_retinanet/models/mobilenet.py","mobilenet",3469,"Python",3
"164","imageai/Detection/keras_retinanet/models/resnet.py","resnet",3306,"Python",5
"165","imageai/Detection/keras_retinanet/models/retinanet.py","retinanet",14485,"Python",5
"166","imageai/Detection/keras_retinanet/preprocessing/__init__.py","__init__",0,"Python",0
"167","imageai/Detection/keras_retinanet/preprocessing/coco.py","coco",4006,"Python",5
"168","imageai/Detection/keras_retinanet/preprocessing/csv_generator.py","csv_generator",6339,"Python",8
"169","imageai/Detection/keras_retinanet/preprocessing/generator.py","generator",10248,"Python",9
"170","imageai/Detection/keras_retinanet/preprocessing/kitti.py","kitti",4576,"Python",6
"171","imageai/Detection/keras_retinanet/preprocessing/open_images.py","open_images",9077,"Python",8
"172","imageai/Detection/keras_retinanet/preprocessing/pascal_voc.py","pascal_voc",5718,"Python",8
"173","imageai/Detection/keras_retinanet/utils/__init__.py","__init__",0,"Python",0
"174","imageai/Detection/keras_retinanet/utils/__pycache__/__init__.cpython-35.pyc","__init__",191,"Other",0
"175","imageai/Detection/keras_retinanet/utils/__pycache__/anchors.cpython-35.pyc","anchors",6713,"Other",0
"176","imageai/Detection/keras_retinanet/utils/__pycache__/colors.cpython-35.pyc","colors",2152,"Other",0
"177","imageai/Detection/keras_retinanet/utils/__pycache__/image.cpython-35.pyc","image",6512,"Other",0
"178","imageai/Detection/keras_retinanet/utils/__pycache__/transform.cpython-35.pyc","transform",10450,"Other",0
"179","imageai/Detection/keras_retinanet/utils/__pycache__/visualization.cpython-35.pyc","visualization",4051,"Other",0
"180","imageai/Detection/keras_retinanet/utils/anchors.py","anchors",7666,"Python",1
"181","imageai/Detection/keras_retinanet/utils/coco_eval.py","coco_eval",3179,"Python",6
"182","imageai/Detection/keras_retinanet/utils/colors.py","colors",2766,"Python",1
"183","imageai/Detection/keras_retinanet/utils/eval.py","eval",9494,"Python",7
"184","imageai/Detection/keras_retinanet/utils/image.py","image",6677,"Python",8
"185","imageai/Detection/keras_retinanet/utils/keras_version.py","keras_version",1304,"Python",3
"186","imageai/Detection/keras_retinanet/utils/model.py","model",981,"Python",0
"187","imageai/Detection/keras_retinanet/utils/transform.py","transform",10241,"Python",1
"188","imageai/Detection/keras_retinanet/utils/visualization.py","visualization",3643,"Python",3
"189","imageai/Detection/README.md","README",17854,"Other",0
"190","imageai/Detection/VIDEO.md","VIDEO",33566,"Other",0
"191","imageai/Detection/YOLOv3/__init__.py","__init__",0,"Python",0
"192","imageai/Detection/YOLOv3/__pycache__/__init__.cpython-35.pyc","__init__",176,"Other",0
"193","imageai/Detection/YOLOv3/__pycache__/models.cpython-35.pyc","models",4398,"Other",0
"194","imageai/Detection/YOLOv3/__pycache__/utils.cpython-35.pyc","utils",3962,"Other",0
"195","imageai/Detection/YOLOv3/models.py","models",5459,"Python",9
"196","imageai/Detection/YOLOv3/utils.py","utils",4458,"Python",3
"197","imageai/Prediction/__init__.py","__init__",35064,"Python",32
"198","imageai/Prediction/__pycache__/__init__.cpython-35.pyc","__init__",17124,"Other",0
"199","imageai/Prediction/__pycache__/imagenet_utils.cpython-35.pyc","imagenet_utils",41479,"Other",0
"200","imageai/Prediction/Custom/__init__.py","__init__",63313,"Python",60
"201","imageai/Prediction/Custom/__pycache__/__init__.cpython-35.pyc","__init__",34256,"Other",0
"202","imageai/Prediction/Custom/__pycache__/custom_utils.cpython-35.pyc","custom_utils",1003,"Other",0
"203","imageai/Prediction/Custom/custom_utils.py","custom_utils",827,"Python",1
"204","imageai/Prediction/CUSTOMPREDICTION.md","CUSTOMPREDICTION",11236,"Other",0
"205","imageai/Prediction/CUSTOMTRAINING.md","CUSTOMTRAINING",51815,"Other",0
"206","imageai/Prediction/DenseNet/__init__.py","__init__",0,"Python",0
"207","imageai/Prediction/DenseNet/__pycache__/__init__.cpython-35.pyc","__init__",179,"Other",0
"208","imageai/Prediction/DenseNet/__pycache__/densenet.cpython-35.pyc","densenet",12212,"Other",0
"209","imageai/Prediction/DenseNet/__pycache__/imagenet_utils.cpython-35.pyc","imagenet_utils",44685,"Other",0
"210","imageai/Prediction/DenseNet/__pycache__/subpixel.cpython-35.pyc","subpixel",3931,"Other",0
"211","imageai/Prediction/DenseNet/__pycache__/tensorflow_backend.cpython-35.pyc","tensorflow_backend",532,"Other",0
"212","imageai/Prediction/DenseNet/densenet.py","densenet",15848,"Python",18
"213","imageai/Prediction/DenseNet/imagenet_utils.py","imagenet_utils",42569,"Python",3
"214","imageai/Prediction/DenseNet/subpixel.py","subpixel",3472,"Python",4
"215","imageai/Prediction/DenseNet/tensorflow_backend.py","tensorflow_backend",336,"Python",1
"216","imageai/Prediction/imagenet_utils.py","imagenet_utils",37013,"Python",0
"217","imageai/Prediction/InceptionV3/__init__.py","__init__",0,"Python",0
"218","imageai/Prediction/InceptionV3/__pycache__/__init__.cpython-35.pyc","__init__",182,"Other",0
"219","imageai/Prediction/InceptionV3/__pycache__/imagenet_utils.cpython-35.pyc","imagenet_utils",44688,"Other",0
"220","imageai/Prediction/InceptionV3/__pycache__/inceptionv3.cpython-35.pyc","inceptionv3",9641,"Other",0
"221","imageai/Prediction/InceptionV3/imagenet_utils.py","imagenet_utils",42569,"Python",3
"222","imageai/Prediction/InceptionV3/inceptionv3.py","inceptionv3",13885,"Python",16
"223","imageai/Prediction/README.md","README",14401,"Other",0
"224","imageai/Prediction/ResNet/__init__.py","__init__",0,"Python",0
"225","imageai/Prediction/ResNet/__pycache__/__init__.cpython-35.pyc","__init__",177,"Other",0
"226","imageai/Prediction/ResNet/__pycache__/resnet50.cpython-35.pyc","resnet50",3727,"Other",0
"227","imageai/Prediction/ResNet/resnet50.py","resnet50",5085,"Python",4
"228","imageai/Prediction/SqueezeNet/__init__.py","__init__",0,"Python",0
"229","imageai/Prediction/SqueezeNet/__pycache__/__init__.cpython-35.pyc","__init__",181,"Other",0
"230","imageai/Prediction/SqueezeNet/__pycache__/squeezenet.cpython-35.pyc","squeezenet",3092,"Other",0
"231","imageai/Prediction/SqueezeNet/squeezenet.py","squeezenet",4467,"Python",3
"232","LICENSE","LICENSE",1092,"Other",0
"233","logo1.png","logo1",19402,"Other",0
"234","logo2.png","logo2",12817,"Other",0
"235","README.md","README",19900,"Other",0
"236","requirements.txt","requirements",74,"Other",0
"237","setup.py","setup",558,"Python",1
"238","supportimage.jpg","supportimage",33710,"Other",0
"239","test-images/1.jpg","1",35166,"Other",0
"240","test-images/10.jpg","10",44923,"Other",0
"241","test-images/11.jpg","11",98633,"Other",0
"242","test-images/12.jpg","12",55677,"Other",0
"243","test-images/13.jpg","13",63401,"Other",0
"244","test-images/2.jpg","2",601780,"Other",0
"245","test-images/3.jpg","3",51751,"Other",0
"246","test-images/4.jpg","4",306796,"Other",0
"247","test-images/5.jpg","5",95784,"Other",0
"248","test-images/6.jpg","6",156141,"Other",0
"249","test-images/7.jpg","7",64419,"Other",0
"250","test-images/8.jpg","8",101176,"Other",0
"251","test-images/9.jpg","9",33382,"Other",0
"252","test/data-datasets/hololens/train/annotations/image (1).xml","image (1)",632,"Other",0
"253","test/data-datasets/hololens/train/annotations/image (2).xml","image (2)",631,"Other",0
"254","test/data-datasets/hololens/train/annotations/image (3).xml","image (3)",630,"Other",0
"255","test/data-datasets/hololens/train/annotations/image (4).xml","image (4)",630,"Other",0
"256","test/data-datasets/hololens/train/images/image (1).jpg","image (1)",3276,"Other",0
"257","test/data-datasets/hololens/train/images/image (2).jpg","image (2)",4894,"Other",0
"258","test/data-datasets/hololens/train/images/image (3).jpg","image (3)",5250,"Other",0
"259","test/data-datasets/hololens/train/images/image (4).jpg","image (4)",7389,"Other",0
"260","test/data-datasets/hololens/validation/annotations/image (242).xml","image (242)",636,"Other",0
"261","test/data-datasets/hololens/validation/annotations/image (243).xml","image (243)",635,"Other",0
"262","test/data-datasets/hololens/validation/images/image (242).jpg","image (242)",7971,"Other",0
"263","test/data-datasets/hololens/validation/images/image (243).jpg","image (243)",5331,"Other",0
"264","test/data-datasets/idenprof/logs/resnet_lr-0.001_2019-09-05-22-25-39/events.out.tfevents.1567718797.LAPTOP-4EFU4OH5","resnet_lr-0",796,"Other",0
"265","test/data-datasets/idenprof/test/chef/0-901.png","0-901",79146,"Other",0
"266","test/data-datasets/idenprof/test/chef/0-902.png","0-902",76161,"Other",0
"267","test/data-datasets/idenprof/test/chef/0-903.png","0-903",37467,"Other",0
"268","test/data-datasets/idenprof/test/chef/0-904.png","0-904",76237,"Other",0
"269","test/data-datasets/idenprof/test/doctor/1-901.png","1-901",28600,"Other",0
"270","test/data-datasets/idenprof/test/doctor/1-902.png","1-902",18196,"Other",0
"271","test/data-datasets/idenprof/test/doctor/1-903.png","1-903",56651,"Other",0
"272","test/data-datasets/idenprof/test/doctor/1-904.png","1-904",90273,"Other",0
"273","test/data-datasets/idenprof/test/engineer/2-901.png","2-901",55067,"Other",0
"274","test/data-datasets/idenprof/test/engineer/2-902.png","2-902",65955,"Other",0
"275","test/data-datasets/idenprof/test/engineer/2-903.png","2-903",37514,"Other",0
"276","test/data-datasets/idenprof/test/engineer/2-904.png","2-904",68578,"Other",0
"277","test/data-datasets/idenprof/test/farmer/3-901.png","3-901",81608,"Other",0
"278","test/data-datasets/idenprof/test/farmer/3-902.png","3-902",69605,"Other",0
"279","test/data-datasets/idenprof/test/farmer/3-903.png","3-903",87925,"Other",0
"280","test/data-datasets/idenprof/test/farmer/3-904.png","3-904",72607,"Other",0
"281","test/data-datasets/idenprof/test/fireman/4-901.png","4-901",99678,"Other",0
"282","test/data-datasets/idenprof/test/fireman/4-902.png","4-902",82366,"Other",0
"283","test/data-datasets/idenprof/test/fireman/4-903.png","4-903",56034,"Other",0
"284","test/data-datasets/idenprof/test/fireman/4-904.png","4-904",58352,"Other",0
"285","test/data-datasets/idenprof/test/judge/5-901.png","5-901",45409,"Other",0
"286","test/data-datasets/idenprof/test/judge/5-902.png","5-902",43687,"Other",0
"287","test/data-datasets/idenprof/test/judge/5-903.png","5-903",60018,"Other",0
"288","test/data-datasets/idenprof/test/judge/5-904.png","5-904",59918,"Other",0
"289","test/data-datasets/idenprof/test/mechanic/6-901.png","6-901",90557,"Other",0
"290","test/data-datasets/idenprof/test/mechanic/6-902.png","6-902",81797,"Other",0
"291","test/data-datasets/idenprof/test/mechanic/6-903.png","6-903",92000,"Other",0
"292","test/data-datasets/idenprof/test/mechanic/6-904.png","6-904",62092,"Other",0
"293","test/data-datasets/idenprof/test/pilot/7-901.png","7-901",92497,"Other",0
"294","test/data-datasets/idenprof/test/pilot/7-902.png","7-902",89792,"Other",0
"295","test/data-datasets/idenprof/test/pilot/7-903.png","7-903",64622,"Other",0
"296","test/data-datasets/idenprof/test/pilot/7-904.png","7-904",95361,"Other",0
"297","test/data-datasets/idenprof/test/police/8-901.png","8-901",80180,"Other",0
"298","test/data-datasets/idenprof/test/police/8-902.png","8-902",88048,"Other",0
"299","test/data-datasets/idenprof/test/police/8-903.png","8-903",52640,"Other",0
"300","test/data-datasets/idenprof/test/police/8-904.png","8-904",82735,"Other",0
"301","test/data-datasets/idenprof/test/waiter/9-901.png","9-901",65538,"Other",0
"302","test/data-datasets/idenprof/test/waiter/9-902.png","9-902",72749,"Other",0
"303","test/data-datasets/idenprof/test/waiter/9-903.png","9-903",81973,"Other",0
"304","test/data-datasets/idenprof/test/waiter/9-904.png","9-904",38015,"Other",0
"305","test/data-datasets/idenprof/train/chef/0-1.png","0-1",27720,"Other",0
"306","test/data-datasets/idenprof/train/chef/0-10.png","0-10",55622,"Other",0
"307","test/data-datasets/idenprof/train/chef/0-2.png","0-2",75954,"Other",0
"308","test/data-datasets/idenprof/train/chef/0-3.png","0-3",75869,"Other",0
"309","test/data-datasets/idenprof/train/chef/0-4.png","0-4",62920,"Other",0
"310","test/data-datasets/idenprof/train/chef/0-5.png","0-5",79829,"Other",0
"311","test/data-datasets/idenprof/train/chef/0-6.png","0-6",76054,"Other",0
"312","test/data-datasets/idenprof/train/chef/0-7.png","0-7",68982,"Other",0
"313","test/data-datasets/idenprof/train/chef/0-8.png","0-8",63621,"Other",0
"314","test/data-datasets/idenprof/train/chef/0-9.png","0-9",64241,"Other",0
"315","test/data-datasets/idenprof/train/doctor/1-1.png","1-1",91655,"Other",0
"316","test/data-datasets/idenprof/train/doctor/1-10.png","1-10",70488,"Other",0
"317","test/data-datasets/idenprof/train/doctor/1-2.png","1-2",71325,"Other",0
"318","test/data-datasets/idenprof/train/doctor/1-3.png","1-3",40726,"Other",0
"319","test/data-datasets/idenprof/train/doctor/1-4.png","1-4",32712,"Other",0
"320","test/data-datasets/idenprof/train/doctor/1-5.png","1-5",95776,"Other",0
"321","test/data-datasets/idenprof/train/doctor/1-6.png","1-6",42475,"Other",0
"322","test/data-datasets/idenprof/train/doctor/1-7.png","1-7",38010,"Other",0
"323","test/data-datasets/idenprof/train/doctor/1-8.png","1-8",64309,"Other",0
"324","test/data-datasets/idenprof/train/doctor/1-9.png","1-9",43437,"Other",0
"325","test/data-datasets/idenprof/train/engineer/2-1.png","2-1",59844,"Other",0
"326","test/data-datasets/idenprof/train/engineer/2-10.png","2-10",90170,"Other",0
"327","test/data-datasets/idenprof/train/engineer/2-2.png","2-2",88013,"Other",0
"328","test/data-datasets/idenprof/train/engineer/2-3.png","2-3",78921,"Other",0
"329","test/data-datasets/idenprof/train/engineer/2-4.png","2-4",95240,"Other",0
"330","test/data-datasets/idenprof/train/engineer/2-5.png","2-5",75196,"Other",0
"331","test/data-datasets/idenprof/train/engineer/2-6.png","2-6",76630,"Other",0
"332","test/data-datasets/idenprof/train/engineer/2-7.png","2-7",74789,"Other",0
"333","test/data-datasets/idenprof/train/engineer/2-8.png","2-8",87802,"Other",0
"334","test/data-datasets/idenprof/train/engineer/2-9.png","2-9",109211,"Other",0
"335","test/data-datasets/idenprof/train/farmer/3-1.png","3-1",101361,"Other",0
"336","test/data-datasets/idenprof/train/farmer/3-10.png","3-10",83682,"Other",0
"337","test/data-datasets/idenprof/train/farmer/3-2.png","3-2",92599,"Other",0
"338","test/data-datasets/idenprof/train/farmer/3-3.png","3-3",69634,"Other",0
"339","test/data-datasets/idenprof/train/farmer/3-4.png","3-4",89508,"Other",0
"340","test/data-datasets/idenprof/train/farmer/3-5.png","3-5",79385,"Other",0
"341","test/data-datasets/idenprof/train/farmer/3-6.png","3-6",90622,"Other",0
"342","test/data-datasets/idenprof/train/farmer/3-7.png","3-7",88107,"Other",0
"343","test/data-datasets/idenprof/train/farmer/3-8.png","3-8",79509,"Other",0
"344","test/data-datasets/idenprof/train/farmer/3-9.png","3-9",56239,"Other",0
"345","test/data-datasets/idenprof/train/fireman/4-1.png","4-1",71047,"Other",0
"346","test/data-datasets/idenprof/train/fireman/4-10.png","4-10",75195,"Other",0
"347","test/data-datasets/idenprof/train/fireman/4-2.png","4-2",72862,"Other",0
"348","test/data-datasets/idenprof/train/fireman/4-3.png","4-3",74162,"Other",0
"349","test/data-datasets/idenprof/train/fireman/4-4.png","4-4",68104,"Other",0
"350","test/data-datasets/idenprof/train/fireman/4-5.png","4-5",53442,"Other",0
